recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck
208137316,"{'steamid': '76561198780063476', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 536, 'playtime_last_two_weeks': 321, 'playtime_at_review': 234, 'last_played': 1762195266}",schinese,"我原价买的所以
",1762008133,1762008133,False,0,1,0.454545468091964722,0,True,False,False,False
208110566,"{'steamid': '76561199525587781', 'num_games_owned': 51, 'num_reviews': 2, 'playtime_forever': 10792, 'playtime_last_two_weeks': 418, 'playtime_at_review': 10598, 'last_played': 1761991210}",schinese,这是一个很有趣的游戏 前期种田 挖矿 钓鱼 与npc的互动都让人感到舒服快乐 如果我在开完姜岛 并且搜集完核桃后退游戏 我会给好评 恶心就恶心在后期一系列的恶心任务 为了达成山顶结局 所需完成的无意义的无聊的东西太多了 例如齐先生的矿车任务 无聊且不说 还浪费时间 整体来说游戏还是不错的 但对我的恶心程度大于他给我的惊喜程度,1761981080,1761981080,False,1,1,0.5,0,True,False,False,False
208107009,"{'steamid': '76561199823467960', 'num_games_owned': 33, 'num_reviews': 2, 'playtime_forever': 647, 'playtime_last_two_weeks': 537, 'playtime_at_review': 467, 'last_played': 1762176089}",koreana,컴퓨터 문제도 아닌 듯하다. 그냥 실행이 안 된다.,1761976611,1761976611,False,0,0,0.5,0,True,False,False,False
208103798,"{'steamid': '76561199474527722', 'num_games_owned': 14, 'num_reviews': 1, 'playtime_forever': 2233, 'playtime_last_two_weeks': 1111, 'playtime_at_review': 2233, 'last_played': 1761972021}",schinese,这个角色属于另一位玩家,1761972186,1761972186,False,0,0,0.5,0,True,False,False,False
208079454,"{'steamid': '76561199023386233', 'num_games_owned': 18, 'num_reviews': 4, 'playtime_forever': 1321, 'playtime_last_two_weeks': 68, 'playtime_at_review': 1253, 'last_played': 1761948724}",swedish,fuck this game,1761944639,1761944639,False,0,0,0.5,0,True,False,False,False
208061102,"{'steamid': '76561198132460831', 'num_games_owned': 0, 'num_reviews': 56, 'playtime_forever': 767, 'playtime_last_two_weeks': 757, 'playtime_at_review': 767, 'last_played': 1761743560}",russian,"Доброго времени суток! Долго я писал этот отзыв... Долго ломался, рекомендовать или нет... Жаль нет серой кнопочки... В итоге не рекомендую. НО. Как по приколу, походить, половить рыбу, повыращивать растения, познакомиться с жителями ( характеры круто прописаны ), вникнуть в историю и тд прикольно да... НО.ЕЩЕ РАЗ. Все остальное... Это, прошу прощения, троекратно переваренный тортик. Я фанат террарии сразу скажу. Возможно, были другие ожидания... Но чтобы прям так плохо... Душный сюжет, непонятный. Лайтовые пещеры. Не очень система сердечек. Непонятные квесты. Купил кухню - оказывается. каждый рецепт выбивается отдельно. Ингредиенты только покупать, муку соду масло фигачить на ферме заколеблет ради тортика. И то, рецепт тортика, ты получишь только достигнут 4 сердец с тем-то тем-то.. что это за ... Я не могу сказать, что жаль потраченного времени, но обидно, что спустя 10 часов интерес к прохождению и прокачке не возник. Да, правда, милая музыка, графика, персы, рыбку ловить дрова рубить... Но в целом, я хз, это просто под лоуфай музыку должна быть ферма, а не полноценная игра. Знаю, слышал, что мега фан база, ее любят во всем мире... но я пойду против системы. 4 из 10.",1761929210,1761929210,False,0,0,0.5,0,True,False,False,False
208053656,"{'steamid': '76561199167460493', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5193, 'playtime_last_two_weeks': 2822, 'playtime_at_review': 4844, 'last_played': 1762179936}",japanese,"ジュニモカートのクエストが難しすぎます。。。
絶対に無理なコースを５万点近くで出されるとめちゃくちゃ萎えますね。。。",1761923485,1761923485,False,0,0,0.476190477609634399,0,True,False,False,False
171219937,"{'steamid': '76561198419177540', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 14723, 'playtime_last_two_weeks': 1, 'playtime_at_review': 14723, 'last_played': 1761140260}",schinese,游戏创意不多，可玩性有限。,1722510703,1761922946,False,0,0,0.5,0,True,False,False,False
208044065,"{'steamid': '76561198046104503', 'num_games_owned': 709, 'num_reviews': 14, 'playtime_forever': 136, 'playtime_last_two_weeks': 0, 'playtime_at_review': 136, 'last_played': 1726892801}",english,Just play Animal Crossing or Harvest Moon or any of the Sims games.,1761915680,1761915680,False,1,0,0.398791521787643433,0,True,False,False,False
208026068,"{'steamid': '76561198201092902', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 732, 'playtime_last_two_weeks': 0, 'playtime_at_review': 732, 'last_played': 1756691783}",english,"Spent 6 long hours out of my day 'rizzing up' 'the huzz'. Also, fuck you, Shane.",1761895288,1761895288,False,0,0,0.476190477609634399,0,True,False,False,False
208015745,"{'steamid': '76561198260839272', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 325, 'playtime_last_two_weeks': 220, 'playtime_at_review': 325, 'last_played': 1761880984}",english,"I have tried this game twice and this second time especially was very disgusting. I enjoy very much fishing games and the mechanics for fishing in this game is awful. Maybe it's a good game for many players, but for me it's a very disgusting game.",1761881213,1761881213,False,1,1,0.416666656732559204,0,True,False,False,False
208011110,"{'steamid': '76561198372792664', 'num_games_owned': 277, 'num_reviews': 8, 'playtime_forever': 150, 'playtime_last_two_weeks': 78, 'playtime_at_review': 133, 'last_played': 1761876184}",english,This game is soooooooooooooooooooooooooooooooooooooooooo boring,1761875849,1761875849,False,2,0,0.405938059091567993,0,True,False,False,False
207989121,"{'steamid': '76561199231099780', 'num_games_owned': 98, 'num_reviews': 8, 'playtime_forever': 702, 'playtime_last_two_weeks': 1, 'playtime_at_review': 702, 'last_played': 1761855669}",english,mid mid mid mid,1761855616,1761855616,False,1,0,0.43795621395111084,0,True,False,False,False
207980668,"{'steamid': '76561198090912282', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 339, 'playtime_last_two_weeks': 267, 'playtime_at_review': 339, 'last_played': 1761847796}",english,.,1761849009,1761849009,False,0,0,0.412480175495147705,0,True,False,False,False
85143517,"{'steamid': '76561198333685441', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 50314, 'playtime_last_two_weeks': 1004, 'playtime_at_review': 49750, 'last_played': 1761902357}",koreana,왜 자꾸 찾아오게되는거지;;;,1611322983,1761794786,False,0,0,0.5,0,True,False,False,False
207916797,"{'steamid': '76561199698597282', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 76, 'playtime_last_two_weeks': 0, 'playtime_at_review': 76, 'last_played': 1752268613}",english,overglazed,1761780981,1761780981,False,1,0,0.416666656732559204,1,True,False,False,False
207907935,"{'steamid': '76561199544391912', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 1178, 'playtime_last_two_weeks': 1150, 'playtime_at_review': 379, 'last_played': 1762148039}",schinese,刚玩六个小时，我接了镇长的红鳟鱼任务，去河边好不容易上了一条，匆匆忙忙赶到镇长家里然后就自动进剧情了，剧情结束以后我键盘直接被锁了，啥都按不了，无奈之下只能按电脑主机电源键关机最离谱的是win键和alt+f4都按不了，然后重新开机我存档又没给我保存，鱼也白钓了还浪费我这么多时间，本来玩的很上头，被一个bug搞得没兴致了,1761772754,1761772754,False,0,1,0.5,0,True,False,False,False
199590349,"{'steamid': '76561198178012639', 'num_games_owned': 229, 'num_reviews': 47, 'playtime_forever': 1066, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1066, 'last_played': 1729417481}",russian,неприемлемо,1752293900,1761751053,False,0,0,0.434782594442367554,0,True,False,False,False
207879723,"{'steamid': '76561198796295936', 'num_games_owned': 225, 'num_reviews': 14, 'playtime_forever': 228, 'playtime_last_two_weeks': 0, 'playtime_at_review': 228, 'last_played': 1679184596}",english,oynicak manita yok,1761750926,1761750926,False,1,0,0.5,0,True,False,False,False
207878025,"{'steamid': '76561198780072964', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 2067, 'playtime_last_two_weeks': 725, 'playtime_at_review': 1822, 'last_played': 1762182583}",schinese,"联机是一坨芬老是闪退
",1761749574,1761749574,False,1,0,0.5,0,True,False,False,False
204237317,"{'steamid': '76561199428348657', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 5593, 'playtime_last_two_weeks': 458, 'playtime_at_review': 5482, 'last_played': 1761750584}",schinese,"你妈的，为什么老是无法正常联机,(补充评论，一天结束的时候有几率直接黑屏卡住)",1757770094,1761743947,False,0,0,0.476190477609634399,0,True,False,False,False
198394142,"{'steamid': '76561199124069790', 'num_games_owned': 152, 'num_reviews': 28, 'playtime_forever': 407, 'playtime_last_two_weeks': 0, 'playtime_at_review': 407, 'last_played': 1758396399}",latam,amo este juego!,1751142290,1761708456,False,0,0,0.43209877610206604,0,True,False,False,False
207830789,"{'steamid': '76561199042413446', 'num_games_owned': 288, 'num_reviews': 7, 'playtime_forever': 1035, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1035, 'last_played': 1727637098}",spanish,ZZZZZZZZ,1761692800,1761692800,False,0,0,0.5,0,True,False,False,False
207782848,"{'steamid': '76561199792605888', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1276, 'playtime_last_two_weeks': 1276, 'playtime_at_review': 184, 'last_played': 1761908303}",schinese,"垃圾游戏，mac下不了mod
",1761651922,1761651922,False,0,1,0.406511217355728149,0,True,False,False,False
207773974,"{'steamid': '76561199200101445', 'num_games_owned': 53, 'num_reviews': 13, 'playtime_forever': 4536, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4536, 'last_played': 1760988729}",schinese,[h2] 这不是休闲游戏一点也不自由，游戏里有大量推着你前进的设计，非常忙碌而且重复度很高很容易枯燥，比如种地下矿钓鱼，游戏里还有体力条的设定，浇完水下完矿就没什么体力了，游戏内一天的时间很不够用，玩家在前期能做的事非常有限。总结就是想推剧情就得去种地，就得强制上班，起码现实时间30个小时才能解锁社区中心，后期会相对好玩一些。满分10分，给7分，如果打了mod体验会稍微好点给7.5分。玩过的最坐牢的单机 [/h2],1761640142,1761640142,False,1,1,0.459363967180252075,0,True,False,False,False
207760383,"{'steamid': '76561199567990757', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 444, 'playtime_last_two_weeks': 387, 'playtime_at_review': 390, 'last_played': 1761865583}",english,n da de plantar ganja,1761617441,1761617441,False,0,0,0.48571428656578064,0,True,False,False,False
207750681,"{'steamid': '76561199474479091', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2020, 'playtime_last_two_weeks': 928, 'playtime_at_review': 1581, 'last_played': 1762217654}",brazilian,nao gostr ie,1761604961,1761604961,False,0,0,0.5,0,True,False,False,False
145210479,"{'steamid': '76561197977695059', 'num_games_owned': 81, 'num_reviews': 9, 'playtime_forever': 872, 'playtime_last_two_weeks': 0, 'playtime_at_review': 872, 'last_played': 1714911542}",turkish,Kalkıyon ekiyon yatıyon kalkıyon balık tutuyon yatıyon kalkıyon yatıyon random oyun sik gibi oyun mq,1693243563,1761596044,False,0,0,0.523809552192687988,0,True,False,False,False
207730392,"{'steamid': '76561198314518354', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 25383, 'playtime_last_two_weeks': 4552, 'playtime_at_review': 23676, 'last_played': 1761891194}",schinese,"作者故意设计了大量的迟到的游戏奖励

奖励来得太晚，就好比你小时候希望能够天天吃泡面，多年长大后你实现了，却发现泡面已经不再像儿时那么香了 :(",1761585547,1761585547,False,4,0,0.541348159313201904,0,True,False,False,False
207725551,"{'steamid': '76561198123296193', 'num_games_owned': 156, 'num_reviews': 16, 'playtime_forever': 1568, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1568, 'last_played': 1738857564}",schinese,"感觉不适合这类游戏
内容太多了，不知道怎么玩，也不知道要干什么，每天从早忙到晚，什么都想做结果什么都做不好，时间也来不及，经常半夜赶不回来晕死在外面。第二天就不想再做昨天的事了，只能日复一日的种地钓鱼挖矿，机械式地度过游戏里的每一天。",1761581004,1761581004,False,0,0,0.454545468091964722,0,True,False,False,False
207679722,"{'steamid': '76561199138557497', 'num_games_owned': 8, 'num_reviews': 1, 'playtime_forever': 118, 'playtime_last_two_weeks': 49, 'playtime_at_review': 118, 'last_played': 1761507634}",german,"ich hatte keine AUSDAUER und musste nach hause dann hab ich mich verlaufen danach stand icxh im bett für 5 min und habe clash ROYAL GEZOCKT danach hab ich das spiel verlassen 

kann ich nur empfehlen zum afk gehen",1761519729,1761519729,False,0,1,0.299564272165298462,2,True,False,False,False
96769393,"{'steamid': '76561198368418592', 'num_games_owned': 123, 'num_reviews': 34, 'playtime_forever': 276, 'playtime_last_two_weeks': 0, 'playtime_at_review': 276, 'last_played': 1681724820}",english,Stupid black characters stealing my crop,1627845781,1761503166,False,1,6,0.34857824444770813,9,True,False,False,False
207627879,"{'steamid': '76561198299193693', 'num_games_owned': 120, 'num_reviews': 4, 'playtime_forever': 298, 'playtime_last_two_weeks': 298, 'playtime_at_review': 298, 'last_played': 1761150200}",schinese,一款四个小时没法入门的游戏，重复劳动有点累人,1761477079,1761477079,False,0,1,0.454545468091964722,0,True,False,False,False
207627720,"{'steamid': '76561198197802471', 'num_games_owned': 150, 'num_reviews': 10, 'playtime_forever': 11, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11, 'last_played': 1678637819}",english,overrated,1761476907,1761476907,False,1,2,0.434650450944900513,1,True,False,False,False
207620437,"{'steamid': '76561199267094265', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 1872, 'playtime_last_two_weeks': 571, 'playtime_at_review': 1311, 'last_played': 1762107855}",spanish,"Online multiplayer stuck ""connecting to online services..."" for a long time in SteamDeck. We played hours and hours before, but now WDK why we can't play.

I cant play with my girl for this, since 1 year.",1761469377,1761469377,False,0,0,0.5,0,True,False,False,False
29555918,"{'steamid': '76561198346770302', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 94650, 'playtime_last_two_weeks': 0, 'playtime_at_review': 94650, 'last_played': 1743567117}",schinese,qweqe124eqwdasc ,1485662618,1761454652,False,0,0,0.5,0,True,False,False,False
87804121,"{'steamid': '76561198852915574', 'num_games_owned': 219, 'num_reviews': 19, 'playtime_forever': 17082, 'playtime_last_two_weeks': 0, 'playtime_at_review': 17082, 'deck_playtime_at_review': 1596, 'last_played': 1755656382}",english,How do I kick my son in the throat?,1614808329,1761441417,False,0,0,0.5,0,True,False,False,False
207571769,"{'steamid': '76561199218679118', 'num_games_owned': 67, 'num_reviews': 13, 'playtime_forever': 1844, 'playtime_last_two_weeks': 1844, 'playtime_at_review': 404, 'last_played': 1762201776}",russian,Почему нельзя выйти замуж за бомжа (Линуса),1761416922,1761416922,False,2,0,0.519841313362121582,2,True,False,False,False
207570682,"{'steamid': '76561199758379374', 'num_games_owned': 42, 'num_reviews': 10, 'playtime_forever': 13907, 'playtime_last_two_weeks': 2099, 'playtime_at_review': 12386, 'last_played': 1762103663}",schinese,"我们需要创意工坊
啥时候出创意工坊我啥时候改回去",1761416023,1761416023,False,0,0,0.5,0,True,False,False,False
207555463,"{'steamid': '76561199870181236', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 211, 'playtime_last_two_weeks': 197, 'playtime_at_review': 19, 'deck_playtime_at_review': 19, 'last_played': 1761832211}",english,not compatible with steam deck.,1761405215,1761405215,False,0,0,0.476190477609634399,0,True,False,False,True
207517506,"{'steamid': '76561199200368207', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 33324, 'playtime_last_two_weeks': 294, 'playtime_at_review': 33324, 'last_played': 1761367169}",english,booooooring idk how people can play it for long periods of time...,1761367268,1761367268,False,0,1,0.427668869495391846,1,True,False,False,False
207505163,"{'steamid': '76561198796490503', 'num_games_owned': 62, 'num_reviews': 9, 'playtime_forever': 192, 'playtime_last_two_weeks': 0, 'playtime_at_review': 192, 'last_played': 1757390313}",spanish,no te puedes kuliar las gallinas,1761351798,1761351798,False,2,1,0.519841313362121582,0,True,False,False,False
207495621,"{'steamid': '76561198393050463', 'num_games_owned': 129, 'num_reviews': 27, 'playtime_forever': 25, 'playtime_last_two_weeks': 2, 'playtime_at_review': 23, 'last_played': 1761502852}",koreana,맨 처음에 대체 뭘 하면 재밌어 지는지 모르겠다. 집 앞에 돌이나 좀 치우다 밖에서도 일하다 왔는데 또 일해야 하나? 그런 생각만 들어서 그냥 꺼버렸다. 화이트 칼라들은 사무실 책상 앞에만 앉아있다 들어와서 재밌는지 모르겠는데 몸 쓰는 사람은 그냥 하던거 또하는 느낌만 든다. 앞으로 이런 쪽 게임은 안할 것 같다.,1761341751,1761341751,False,1,0,0.5,0,True,False,False,False
207480111,"{'steamid': '76561198840876874', 'num_games_owned': 364, 'num_reviews': 27, 'playtime_forever': 151, 'playtime_last_two_weeks': 0, 'playtime_at_review': 151, 'last_played': 1674081717}",english,"Başlık: Beklentiler Yüksekti, Ama Gerçekten Sıkıldım

Puan: ★☆☆☆☆

İnceleme:

Stardew Valley, çıkmadan önce çok fazla övgü aldı ve ben de bunları duyunca gerçekten heyecanlanmıştım. Ancak oyun, beklentilerimi karşılamaktan çok uzak kaldı.

İlk başlarda her şey güzel gibi görünüyor; kendi çiftliğini kurup, tarım yapıyor, köy halkıyla tanışıyorsun. Ama ne yazık ki, oyun hızla monotonlaşıyor. Aynı görevleri sürekli tekrar etmekten sıkıldım. Tarım, balık tutma, madencilik... Hepsi çok tekrarlayıcı ve zamanla gerçekten sıkıcı hale geliyor. Oyunda ilerledikçe aynı şeyleri yapmaya devam etmek, o kadar da ""keyifli"" gelmiyor.

Bir diğer sorun ise karakterlerin derinliğinin olmaması. Herkesin temel bir kişiliği var ama bu pek bir anlam taşımıyor. Diğer karakterlerle etkileşimde derinlik yok, ve ana hikaye de oldukça sıradan. Yani, bir noktadan sonra köy halkı sadece ""yapman gereken şeyler"" gibi hissediyor.

Görsel olarak da, o kadar da özel değil. Piksel sanatı sevmeyen biri için bu oyun gerçekten zorlayıcı olabilir. Ayrıca, sürekli aynı şeyleri yapmak, oyun boyunca görsel çeşitliliğin neredeyse sıfır olmasıyla birleşince, her şey birbirine benziyor.

Zamanın nasıl geçtiğini anlamıyorsun, ama anlamadığın şey aslında sadece sıkıldığındır.

Çiftlik yönetmek ve kasaba hayatı kurmak istemiyorsanız, bu oyun size hitap etmeyebilir. Benim için zaman kaybıydı.",1761327822,1761327822,False,0,0,0.450230538845062256,0,True,False,False,False
191315552,"{'steamid': '76561198072431666', 'num_games_owned': 94, 'num_reviews': 26, 'playtime_forever': 34753, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34753, 'last_played': 1760786744}",english,"blev lurad att spel dethä spelet av kopis viljam och jag gila typ de med endå inte för de fans väldigt många svarte personas (tw black pepoel) och jag blev förbanad helt änkel. gilar farmin simulator i de här spelet för cropsen ser  FETTTTT col ut typ som egplant och löven i bakgrund som falla på farmen. vet inte vad jag tycka om spel då de fins monster och black peoplele AGGGGGH, iaf bra gubar förutom black o de fans typ hispanicano vilket betyder svarta men lite vit typ aså haha så är lite förvirad om jag ska gila elr inte LMAOOOOOOOOOOOOOOO

+ farming simulator refernse
+ de fins löv men inte såna du kan planterha

- BLAKC PEOKLELE

EDIT: Spoile för ending av spele asså typ 100% ele nå sånt hata när Frank dog fö det kände typ rushad elle nått lol iaf ganka bra men ändå BAD REVIEW, allt fö mig, ses.",1743097305,1761314841,False,1,0,0.452631592750549316,0,True,False,False,False
207456481,"{'steamid': '76561199555711726', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 104, 'playtime_last_two_weeks': 0, 'playtime_at_review': 104, 'last_played': 1757235454}",russian,L,1761307006,1761307006,False,0,0,0.5,0,True,False,False,False
